Id_FranceArchives,Nom_du_service,Identifiant_du_service,Courriel,Telephone,Adresse_postale,Adresse_du_service,Ville,Code_postal,Horaires_d_ouverture,Site_internet,Code_insee_commune,Latitude,Longitude,Lien_FranceArchives,Categorie_de_service,Categorie,Service_de_rattachement
34082,Commune de Vesoul - Archives municipales,,service.archives@vesoul.fr,03.84.78.64.00,,"Hôtel de ville, 58 rue Paul Morel",Vesoul,70000,"Le lundi de 14h à 16h30, les mardi, mercredi et vendredi de 9h à 12h et de 14h à 16h30, le jeudi de 9h à 12h",,70550,47.619709,6.154649,https://francearchives.gouv.fr/fr/service/34082,C,Archives municipales,
33742,Commune de Vienne - Service commun d'archives - Archives municipales de Vienne,,archives@mairie-vienne.fr,04.74.78.70.87,,13-15 rue Victor Hugo,Vienne,38200,Sur rendez-vous,,38544,45.525142,4.877494,https://francearchives.gouv.fr/fr/service/33742,C,Archives municipales,
937447483,Commune de Vif - Service Archives,FRAC38545,archiviste@ville-vif.fr,04 76 73 58 55,,"Mairie, 5 Place de la Libération",Vif,38450,,,38545,45.055945,5.668869,https://francearchives.gouv.fr/fr/service/937447483,C,Archives municipales,
34347,Commune de Vigneux-sur-Seine - Service archives documentation,FRAC91657,archives@vigneux91.fr,01.69.83.56.26,"Mairie, 75 rue Pierre Marin","Mairie annexe, 13 rue Henri Rossignol",Vigneux-sur-Seine,91270,Sur rendez-vous,,91657,48.703804,2.408969,https://francearchives.gouv.fr/fr/service/34347,C,Archives municipales,
34348,Commune de Villebon-sur-Yvette - Service des archives,FRAC91661,archives@villebon-sur-yvette.fr,01.69.93.57.34,,Place Gérard Nevers,Villebon-sur-Yvette,91140,Le jeudi de 9h à 12h et de 14h à 17h,,91661,48.700107,2.227079,https://francearchives.gouv.fr/fr/service/34348,C,Archives municipales,
33453,Commune de Villefranche-de-Rouergue - Archives municipales,FRAC12300,archives@villefranchederouergue.fr,05.65.65.16.20,"BP 392, 12203 Villefranche-de-Rouergue","Hôtel de Ville, promenade du Guiraudet",Villefranche-de-Rouergue,12200,Sur rendez-vous les jeudis après-midi,https://villefranche-de-rouergue.fr/archives-municipales/,12300,44.349809,2.036231,https://francearchives.gouv.fr/fr/service/33453,C,Archives municipales,
34054,Commune de Villefranche-sur-Saône - Archives municipales,FRAC069264,archives@villefranche.net,04.74.07.23.89,"Hôtel de ville, BP 70419, 69653 Villefranche-sur-Saône",Allée des Teinturiers,Villefranche-sur-Saône,69400,Sur rendez-vous,,69264,45.992733,4.734939,https://francearchives.gouv.fr/fr/service/34054,C,Archives municipales,
34461,Commune de Villejuif - Archives communales,FRAC094076,archives@villejuif.fr,01.86.93.32.90,,5 esplanade Pierre-Yves Cosnier,Villejuif,94807,"Les lundi, mardi, jeudi et vendredi de 13h30 à 17h, le mercredi de 9h à 12h et de 13h30 à 17h, sur rendez-vous le premier samedi du mois (fermeture le mercredi matin et le samedi pendant les vacances scolaires)",,94076,48.792277,2.363239,https://francearchives.gouv.fr/fr/service/34461,C,Archives municipales,
33676,Commune de Villenave-d'Ornon - Service archives-documentation,FRAC33550,service.archives-municipales@mairie-villenavedornon.fr,05.57.99.01.17,"Hôtel-de-Ville, BP 97, 33883 Villenave-d'Ornon Cedex",7 rue Colette Besson,Villenave d'Ornon,33140,"Les lundi, mardi et jeudi de 9h à 12h et de 14h à 16h30, les mercredi et vendredi de 9h à 12h",,33550,44.77676,-0.532773,https://francearchives.gouv.fr/fr/service/33676,C,Archives municipales,
34390,Commune de Villeneuve-La-Garenne - Archives municipales,,service-archivesdoc@villeneuve92.com,01.40.85.57.45,,28 avenue de Verdun,Villeneuve-La-Garenne,92390,"Les lundi, mercredi et vedredi de 8h30 à 12h et de 13h15 à 17h, le jeudi de 8h30 à 12h",http://www.villeneuve92.com/decouvrir/patrimoine/archives-municipales/,92078,48.935664,2.333257,https://francearchives.gouv.fr/fr/service/34390,C,Archives municipales,
33416,"Commune de Villeneuve-Loubet - Service Valorisation du Patrimoine, Archives et Documentation",FRAC06161,service-archives@villeneuveloubet.fr,04.93.73.78.44,"Hôtel de ville, place de la République, 06271 Villeneuve-Loubet Cedex",13 avenue de la Libération,Villeneuve-Loubet,06270,Du lundi au vendredi de 9h à 12h et de 14h à 16h,,06161,43.657613,7.12274,https://francearchives.gouv.fr/fr/service/33416,C,Archives municipales,
34463,Commune de Villeneuve-Saint-Georges - Service des archives,,archives@villeneuve-saint-georges.fr,01.56.73.13.06,,14 rue Jules Guesde,Villeneuve-Saint-Georges,94190,Sur rendez-vous,,94078,48.734096,2.448291,https://francearchives.gouv.fr/fr/service/34463,C,Archives municipales,
33944,Commune de Villeneuve-d'Ascq - Service archives-documentation,FRAC059009,archives@villeneuvedascq.fr,03.20.43.50.92,"Hôtel de ville, BP 80089, 59652 Villeneuve-d'Ascq Cedex",20 place Salvador Allende,Villeneuve-d'Ascq,59650,"Du mardi au vendredi de 13h30 à 17h, le samedi de 8h30 à 12h",,59009,50.61968804947301,3.130809184213895,https://francearchives.gouv.fr/fr/service/33944,C,Archives municipales,
34462,Commune de Villeneuve-le-Roi - Service valorisation du patrimoine et des archives,FRAC94077,archives@ville-villeneuve-le-roi.fr,01.49.61.42.38,,154 ter avenue de la République,Villeneuve-le-Roi,94290,"Les lundi, mardi, mercredi et vendredi de 8h30 à 12h et de 13h30 à 17h, le jeudi de 8h30 à 12h",,94077,48.731975,2.410997,https://francearchives.gouv.fr/fr/service/34462,C,Archives municipales,
33824,Commune de Villeneuve-sur-Lot - Archives municipales,,archives@mairie-villeneuvesurlot.fr,05.53.70.85.08,"Mairie, BP 317, 47307 Villeneuve-sur-Lot Cedex",2 rue des Jardins,Villeneuve-sur-Lot,47300,Du lundi au vendredi de 9h30 à 12h et de 14h à 17h,,47323,44.405145,0.707815,https://francearchives.gouv.fr/fr/service/33824,C,Archives municipales,
34426,Commune de Villepinte - Service documentation-archives,,archives-doc@ville-villepinte.fr,01.41.52.13.35,,Place de l'Hôtel de ville,Villepinte,93420,Du lundi au vendredi de 8h30 à 12h15 et de 13h30 à 17h35,,93078,48.963387,2.5343,https://francearchives.gouv.fr/fr/service/34426,C,Archives municipales,
707523480,Commune de Villers-Cotterêts - Archives municipales,FRAC02810,archives@villerscotterets.fr,03.23.76.48.23,,"Mairie, 3 rue de l'Hôtel de Ville",Villers-Cotterêts,02600,Sur rendez-vous,,02810,49.254987859756014,3.0909186134920006,https://francearchives.gouv.fr/fr/service/707523480,C,Archives municipales,
34076,Commune de Villeurbanne - Archives municipales,FRAC069266,archives@mairie-villeurbanne.fr,04.37.57.17.19,"Le Rize, CS 30028, 69625 Villeurbanne Cedex",23 rue Valentin Haüy,Villeurbanne,69100,"Les mardi, mercredi et vendredi de 14h à 18h, le jeudi de 17h à 21h",http://lerize.villeurbanne.fr/le-rize/archives-municipales/,69266,45.759552,4.883553,https://francearchives.gouv.fr/fr/service/34076,C,Archives municipales,
34464,Commune de Villiers-sur-Marne - Service des archives,FRAC94079,service.archives@mairie-villiers94.com,01.49.41.30.54,,"Pavillon Heyd, 8 chemin des Ponceaux",Villiers-sur-Marne,94350,"Du lundi au jeudi de 8h30 à 12h et de 13h30 à 17h15, le vendredi de 8h30 à 12h et de 13h30 à 17h",,94079,48.824907,2.549756,https://francearchives.gouv.fr/fr/service/34464,C,Archives municipales,
34465,Commune de Vincennes - Service Archives et Patrimoine,FRAC94080,archive@vincennes.fr,01.43.98.65.84,"BP 123, 94304 Vincennes Cedex","Coeur de ville, 98 rue de Fontenay",Vincennes,94300,"Du lundi au jeudi de 8h30 à 12h30 et de 13h30 à 18h, le vendredi de 8h30 à 12h30 et de 13h30 à 17h",,94080,48.848047,2.439436,https://francearchives.gouv.fr/fr/service/34465,C,Archives municipales,
34349,Commune de Viry-Châtillon - Service archives documentation et histoire locale,FRAC91687,archives@viry-chatillon.fr,01.69.12.62.19,,"Hôtel de ville, place de la République",Viry-Châtillon,91170,"Les lundi, mardi, mercredi et vendredi de 8h30 à 12h et de 13h30 à 17h30, le jeudi de 13h30 à 19h",,91687,48.670856,2.375017,https://francearchives.gouv.fr/fr/service/34349,C,Archives municipales,
33490,Commune de Vitrolles - Pôle patrimoine - Service des archives,,dgaesc.dcp.archives@ville-vitrolles13.fr,04.42.77.91.13,"Mairie, BP 30102,13743 Vitrolles Cedex",6 avenue de Rome,Vitrolles,13127,Sur rendez-vous,,13117,43.429142,5.256032,https://francearchives.gouv.fr/fr/service/33490,C,Archives municipales,
34466,Commune de Vitry-sur-Seine - Service archives-documentation,FRAC94081,archives@mairie-vitry94.fr,01.46.82.83.86,,"Hôtel de ville, 2 avenue Youri Gagarine",Vitry-sur-Seine,94400,"Les lundi, mardi, mercredi et vendredi de 9h à 12h et de 13h30 à 17h30, le jeudi de 9h à 12h",,94081,48.788617,2.388681,https://francearchives.gouv.fr/fr/service/34466,C,Archives municipales,
33701,Commune de Vitré - Archives municipales,,archives@vitrecommunaute.org,02 99 74 40 88,"Vitré Communauté, 16 bis, boulevard des Rochers, 35500 Vitré",27 rue des Eaux,Vitré,35500,Sur rendez-vous,https://www.vitrecommunaute.org/les-archives/,35360,48.117716,-1.190119,https://francearchives.gouv.fr/fr/service/33701,C,Archives municipales,
33743,"Commune de Voiron - Patrimoine, archives et documentation",,archives@ville-voiron.fr,04.76.67.27.49,"Mairie, CS 30268, 38516 Voiron Cedex","12, rue Mainssieux, 38500 Voiron",Voiron,38500,Du lundi au vendredi de 9h à 12h et de 14h à 17h sur rendez-vous,,38563,45.362944,5.592422,https://francearchives.gouv.fr/fr/service/33743,C,Archives municipales,
34218,Commune de Voisins-le-Bretonneux - Service des archives,FRAC78688,etat-civil@voisins78.fr			,01.30.48.58.68,,"Mairie, 1 place Charles de Gaulle",Voisins-le-Bretonneux,78960,"Les lundi, mardi, jeudi et vendredi de 8h30 à 12h et de 13h30 à 17h15, le mercredi de 13h30 à 20h",,78688,48.758665,2.050823,https://francearchives.gouv.fr/fr/service/34218,C,Archives municipales,
34215,Commune de Vélizy-Villacoublay - Archives municipales,FRAM78640,archives@velizy-villacoublay.fr,01.34.58.38.45,,2 place de l'Hôtel de ville,Vélizy-Villacoublay,78140,sur rendez-vous,,78640,48.782806,2.190993,https://francearchives.gouv.fr/fr/service/34215,C,Archives municipales,
34075,Commune de Vénissieux - Service documentation-archives,,szaccardelli@ville-venissieux.fr,04.72.21.44.09,"Hôtel de ville, BP 24, 69631 Vénissieux",5 avenue Marcel Houël,Vénissieux,69200,Sur rendez-vous,,69259,45.696793,4.885262,https://francearchives.gouv.fr/fr/service/34075,C,Archives municipales,
33945,Commune de Wattrelos - Archives municipales,,archives@ville-wattrelos.fr,03.20.81.59.01,,"Hôtel de ville, place Jean Delvainquière",Wattrelos,59393,"Du mardi au vendredi de 8h30 à 11h30 et de 14h à 17h30, le samedi de 8h30 à 11h30",,59650,50.701103,3.21507,https://francearchives.gouv.fr/fr/service/33945,C,Archives municipales,
213094329,Commune de Wissembourg - Archives municipales,FRAC67544,archives@wissembourg.fr,03.88.07.75.19 / 06.02.07.56.42,"Hôtel de ville, 11 place de la République, 67160 Wissembourg",4 place des Carmes,Wissembourg,67160,Le mardi de 10h30 à 12h30 et de 13h30 à 17h,,67544,49.03518,7.94637,https://francearchives.gouv.fr/fr/service/213094329,C,Archives municipales,
974684081,Commune de Wittelsheim - Service Archives,,claudine.studer-carrot@mairie-wittelsheim.fr,03.89.57.77.47,"Mairie de Sausheim, Service Archives, 38 Grand’rue, 68390 Sausheim",,,,"Sur rendez-vous, du lundi au jeudi de 8h à 12h et de 13h30 à 17h30, le vendredi de 8h à 12h et de 13h30 à 16h30",,68375,,,https://francearchives.gouv.fr/fr/service/974684081,C,Archives municipales,
34503,Commune de l'Étang-Salé - Archives communales,,archives@letangsale.fr,0262.26.39.59,,"Hôtel de ville, avenue Raymond-Barre",Étang-Salé,97427,Sur rendez-vous,,97404,-21.262647,55.362027,https://francearchives.gouv.fr/fr/service/34503,C,Archives municipales,
91439264,Commune de la Plaine-des-Palmistes - Service des archives,,mairie@plaine-des-palmistes.fr,0262.51.49.10,,"Hôtel de ville, 230 rue de la République",Plaine-des-Palmistes,97431,,,97406,-21.135277,55.625941,https://francearchives.gouv.fr/fr/service/91439264,C,Archives municipales,
34504,Commune de la Possession - Service documentation-archives,,sbenard@lapossession.re,0262.222.002,"BP 92, 97419 La Possession",Rue Waldeck-Rochet,La Possession,97419,Les lundi et jeudi de 8h à 16h,,97408,-20.926752,55.335818,https://francearchives.gouv.fr/fr/service/34504,C,Archives municipales,
91439262,Commune des Avirons - Service des archives,,contact@mairie-avirons.fr,02.62.38.02.66,,"Hôtel de ville, 61 avenue du Général de Gaulle",Les Avirons,97425,,,97401,-21.241895,55.333025,https://francearchives.gouv.fr/fr/service/91439262,C,Archives municipales,
34416,Commune des Lilas - Service archives-documentation,FRAC93045,julievavon@leslilas.fr,01.72.03.17.37,"Mairie, BP 76, 93261 Les Lilas Cedex",Square Georges Valbon,Les Lilas,93261,Sur rendez-vous,,93045,48.880506,2.426169,https://francearchives.gouv.fr/fr/service/34416,C,Archives municipales,
34208,Commune des Mureaux - Service des archives,FRAC78440,aberthe@mairie-lesmureaux.fr,01.30.91.37.51 ou 39.68,"BP 2053, 78135 Les Mureaux Cedex","Mairie, place de la Libération",Les Mureaux,78130,"Du lundi au jeudi de 8h30 à 12h30 et de 13h30 à 17h30, le vendredi de 8h30 à 12h30",,78440,48.993328,1.90995,https://francearchives.gouv.fr/fr/service/34208,C,Archives municipales,
34284,"Commune des Sables-d'Olonne - Archives municipales, antenne d'Olonne-sur-Mer",,david.rabiller@lessablesdolonne.fr,02.51.22.42.81,"CS 21842, 85108 Les Sables-d'Olonne","La Jarrie, 4 rue des Sables, Olonne-sur-Mer",Les Sables-d'Olonne,85180 ,Sur rendez-vous,,85194,46.50872,-1.765441,https://francearchives.gouv.fr/fr/service/34289#service-34284,C,Archives municipales,Commune des Sables-d'Olonne - Archives municipales et Documentation
34289,Commune des Sables-d'Olonne - Archives municipales et Documentation,FRAC85194,anton.lavigne@lessablesdolonne.fr,02.51.23.16.38 ,"CS 21842, 85118 Les Sables-d'Olonne Cedex",21 place du Poilu de France,Les Sables-d'Olonne,85100,Du Lundi au Vendredi de 14h à 17h,https://archives.lessablesdolonne.fr/,85194,46.497207,-1.784006,https://francearchives.gouv.fr/fr/service/34289,C,Archives municipales,
34346,Commune des Ulis - Service des archives,,service-documentation@lesulis.fr,01.69.29.90.93,"Hôtel de ville, rue du Morvan",Rue des Bergères,Les Ulis,91940,Sur rendez-vous,,91692,48.684663,2.167812,https://francearchives.gouv.fr/fr/service/34346,C,Archives municipales,
34398,Commune du Blanc-Mesnil - Service des ressources documentaires et du patrimoine,FRAC93007,archives@blancmesnil.fr,01.45.91.70.57,,"Hôtel de ville, place Gabriel Péri",Le Blanc-Mesnil,93150,Du lundi au vendredi de 09h à 12h30 et de 14h à 17h30 (fermé le mardi matin),,93007,48.93883,2.463932,https://francearchives.gouv.fr/fr/service/34398,C,Archives municipales,
34401,Commune du Bourget - Service archives-documentation,,martine.morlec@ville-lebourget.fr,01.48.38.82.82,,"Hôtel de ville, 65 avenue de la Division Leclerc",Le Bourget,93350,"Du lundi au jeudi de 8h30 à 12h et de 13h30 à 17h, le vendredi de 8h30 à 12h et de 13h30 à 16h30",,93013,48.934441,2.425116,https://francearchives.gouv.fr/fr/service/34401,C,Archives municipales,
129844286,Commune du Cannet - Archives municipales,FRAC06030,archives@mairie-le-cannet.fr,04.92.18.20.00,,"Hôtel de ville, 20 boulevard Sadi Carnot",Le Cannet,06110,Sur rendez-vous,Https://lecannet.fr/la-culture-et-le-patrimoine-au-cannet/95-archives-municipales,06030,43.576305,7.018971,https://francearchives.gouv.fr/fr/service/129844286,C,Archives municipales,
33770,Commune du Chambon-Feugerolles - Archives municipales,FRAC42044,archives@lechambon.fr,06.70.02.39.09,"Place Jean Jaurès, BP 39, 42501 Le Chambon-Feugerolles Cedex","2, rue des Halles",Le Chambon-Feugerolles,42500,"Les lundi, mardi, jeudi et vendredi de 8h30 à 11h45 et de 13h30 à 17h30",https://lechambon.fr/ma-mairie/documents-archives/archives/,42044,45.395899,4.323519,https://francearchives.gouv.fr/fr/service/33770,C,Archives municipales,
82509188,Commune du Chesnay Rocquencourt - Service des archives,,audrey.pleidel@lechesnay.fr,01.39.23.38.24,,9 rue Pottier,Le Chesnay Rocquencourt,78150,Du lundi au vendredi de 8h30 à 17h,,78158,48.826965,2.125524,https://francearchives.gouv.fr/fr/service/82509188,C,Archives municipales,
34148,Commune du Havre - Archives municipales,FRAC076351,archives@lehavre.fr,02.35.19.45.18,,"Fort de Tourneville, 55 rue du 329e",Le Havre,76620,"Les mardi et jeudi de 8h30 à 16h30, les mercredi et vendredi de 12h30 à 16h30",http://archives.lehavre.fr/,76351,49.516026,0.128343,https://francearchives.gouv.fr/fr/service/34148,C,Archives municipales,
34449,Commune du Kremlin-Bicêtre - Service documentation et archives,FRAC94043,docarchives@ville-kremlin-bicetre.fr,01.45.15.54.93,"Mairie, place Jean-Jaurès, 94270 Le Kremlin-Bicêtre",10 avenue du Docteur Antoine Lacroix,Le Kremlin-Bicêtre,94270,Sur rendez-vous,,94043,48.813099,2.357288,https://francearchives.gouv.fr/fr/service/34449,C,Archives municipales,
1125483857,Commune du Malesherbois - Archives municipales,,responsable.archives@ville-lemalesherbois.fr,02 38 34 85 36,"Place de l’Hôtel de Ville, BP 23, Malesherbes, 45330 Le Malesherbois",,,,Sur rendez-vous,,45191,48.2932014465,2.4113099575,https://francearchives.gouv.fr/fr/service/1125483857,C,Archives municipales,
34093,Commune du Mans - Archives municipales,FRAC72181,archives@lemans.fr,02.43.47.43.61,"Hôtel de Ville, CS 40010, 72039 Le Mans Cedex 9",102 rue Gambetta,Le Mans,72000,"Les lundi et mardi de 8h30 à 12h, les mercredi et vendredi de 13h30 à 17h, le jeudi de 8h30 à 12h et de 13h30 à 17h",,72181,48.007555,0.188706,https://francearchives.gouv.fr/fr/service/34093,C,Archives municipales,
677895705,Commune du Moule - Service Archivage,FRAC97117,daniele.darien@mairie-lemoule.fr,05.90.23.09.00,"Mairie, rue  Joffre, 97160 Le Moule","Ancienne école Lydia Galleron, angle des rues Joffre et Jeanne d'Arc ",Le Moule,97160,Sur rendez-vous,,97117,,,https://francearchives.gouv.fr/fr/service/677895705,C,Archives municipales,
34209,Commune du Pecq - Service documentation-archives,FRAC78481,documentation1@ville-lepecq.org,01.30.61.66.14,,"Hôtel de ville, 13 bis quai Maurice Berteaux",Le Pecq,78230,Du lundi au vendredi de 8h30 à 12h et de 13h à 17h,,78481,48.897419,2.106157,https://francearchives.gouv.fr/fr/service/34209,C,Archives municipales,
34454,Commune du Perreux-sur-Marne - Service archives-documentation,,documentation-archives@leperreux94.fr,01.48.71.72.00,"Hôtel de ville, place de la Libération, 94170 Le Perreux-sur-Marne",7 allée de Bellevue,Le Perreux-sur-Marne,94170,Du lundi au vendredi de 9h à 12h et de 14h à 17h,,94058,48.840305,2.508569,https://francearchives.gouv.fr/fr/service/34454,C,Archives municipales,
